,created_at,datetime_local,general_admission,id,popularity,score,short_title,url,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id
1250,2019-05-16T16:03:38,2019-08-16T20:00:00,False,4866995,0.0,0.0,Delbert McClinton,https://seatgeek.com/delbert-mcclinton-tickets/fairfield-connecticut-the-warehouse-31-2019-08-16-8-pm/concert/4866995,1.0,157.0,157.0,157.0,The Warehouse,0,70 Sanford Street,Fairfield,CT,06824,81735
1251,2019-04-16T16:05:42,2019-08-16T20:00:00,False,4820203,0.0,0.0,Juice with Laini and The Wildfire,https://seatgeek.com/juice-with-laini-and-the-wildfire-tickets/hamden-connecticut-space-ballroom-2019-08-16-8-pm/concert/4820203,1.0,63.0,63.0,63.0,Space Ballroom,0,295 Treadwell Street,Hamden,CT,06514,145802
1252,2019-07-11T16:03:18,2019-08-16T20:00:00,False,4926236,0.589,0.436,Robert Earl Keen,https://seatgeek.com/robert-earl-keen-tickets/norfolk-connecticut-infinity-hall-2019-08-16-8-pm/concert/4926236,8.0,141.0,140.0,125.0,Infinity Hall,0,20 Greenwoods Road West,Norfolk,CT,06058,841
1253,2018-10-23T16:05:37,2019-08-16T20:00:00,False,4595437,0.641,0.602,Mark Knopfler,https://seatgeek.com/mark-knopfler-tickets/mashantucket-connecticut-grand-theater-at-foxwoods-resort-casino-2019-08-16-8-pm/concert/4595437,29.0,339.0,301.0,180.0,Grand Theater at Foxwoods Resort & Casino,0,350 Trolley Line Blvd,Mashantucket,CT,06339,484
1254,2019-03-05T16:04:08,2019-08-16T21:00:00,False,4769353,0.0,0.0,Deke Dickerson with Bloodshot Bill (21+),https://seatgeek.com/deke-dickerson-with-bloodshot-bill-21-tickets/new-haven-connecticut-cafe-nine-2019-08-16-9-pm/concert/4769353,2.0,56.0,55.0,55.0,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1255,2019-07-22T15:06:07,2019-08-17T16:00:00,False,4935163,0.0,0.0,Jazz Jam Session,https://seatgeek.com/jazz-jam-session-tickets/new-haven-connecticut-cafe-nine-2019-08-17-4-pm/concert/4935163,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1256,2019-04-02T16:05:30,2019-08-17T20:00:00,False,4804478,0.635,0.572,The O'Jays with Kool & the Gang,https://seatgeek.com/the-ojays-with-kool-and-the-gang-tickets/mashantucket-connecticut-grand-theater-at-foxwoods-resort-casino-2019-08-17-8-pm/concert/4804478,42.0,119.0,111.0,91.0,Grand Theater at Foxwoods Resort & Casino,0,350 Trolley Line Blvd,Mashantucket,CT,06339,484
1257,2019-04-28T16:05:03,2019-08-17T20:00:00,False,4844445,0.0,0.0,Delbert McClinton,https://seatgeek.com/delbert-mcclinton-tickets/hartford-connecticut-infinity-hall-hartford-2019-08-17-8-pm/concert/4844445,,,,,Infinity Hall Hartford,0,32 Front Street,Hartford,CT,06103,59680
1258,2019-03-09T16:06:25,2019-08-17T20:00:00,False,4774782,0.431,0.426,Satisfaction - The world's #1 Rolling Stone Tribute Band,https://seatgeek.com/satisfaction-the-worlds-1-rolling-stone-tribute-band-tickets/norfolk-connecticut-infinity-hall-2019-08-17-8-pm/concert/4774782,10.0,98.0,83.0,76.0,Infinity Hall,0,20 Greenwoods Road West,Norfolk,CT,06058,841
1259,2019-06-04T16:03:10,2019-08-17T20:00:00,False,4884609,0.0,0.0,Max Frost with SWELLS,https://seatgeek.com/max-frost-with-swells-tickets/hamden-connecticut-space-ballroom-2019-08-17-8-pm/concert/4884609,3.0,67.0,68.0,64.0,Space Ballroom,0,295 Treadwell Street,Hamden,CT,06514,145802
1260,2019-06-13T16:04:00,2019-08-17T20:30:00,True,4893098,0.0,0.0,SixFoxWhiskey,https://seatgeek.com/sixfoxwhiskey-tickets/hartford-connecticut-arch-street-tavern-2019-08-17-8-30-pm/concert/4893098,,,,,Arch Street Tavern,0,85 Arch Street,Hartford,CT,06103,7945
1261,2019-06-24T16:05:32,2019-08-17T21:00:00,False,4905288,0.0,0.0,Fashion Week,https://seatgeek.com/fashion-week-tickets/new-haven-connecticut-cafe-nine-2019-08-17-9-pm/concert/4905288,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1262,2019-03-07T16:06:47,2019-08-18T19:00:00,False,4772089,0.555,0.482,The Beach Boys,https://seatgeek.com/the-beach-boys-tickets/ridgefield-connecticut-ridgefield-playhouse-2019-08-18-7-pm/concert/4772089,8.0,291.0,296.0,241.0,Ridgefield Playhouse,0,80 East Ridge Road,Ridgefield,CT,06877,957
1263,2019-02-23T16:06:37,2019-08-18T19:30:00,False,4758126,0.437,0.32,John Mayall,https://seatgeek.com/john-mayall-tickets/norfolk-connecticut-infinity-hall-2019-08-18-7-30-pm/concert/4758126,11.0,135.0,132.0,114.0,Infinity Hall,0,20 Greenwoods Road West,Norfolk,CT,06058,841
1264,2019-04-05T16:04:58,2019-08-20T20:00:00,False,4809048,0.0,0.0,Ex Hex,https://seatgeek.com/ex-hex-tickets/hamden-connecticut-space-ballroom-2019-08-20-8-pm/concert/4809048,2.0,58.0,47.0,47.0,Space Ballroom,0,295 Treadwell Street,Hamden,CT,06514,145802
1265,2019-04-06T16:05:04,2019-08-20T20:00:00,False,4810657,0.532,0.442,Rufus Wainwright,https://seatgeek.com/rufus-wainwright-tickets/ridgefield-connecticut-ridgefield-playhouse-2019-08-20-8-pm/concert/4810657,13.0,177.0,143.0,122.0,Ridgefield Playhouse,0,80 East Ridge Road,Ridgefield,CT,06877,957
1266,2019-01-15T16:03:17,2019-08-20T20:00:00,False,4692875,0.545,0.48,Hot Tuna with Dave Mason,https://seatgeek.com/hot-tuna-with-dave-mason-tickets/new-haven-connecticut-college-street-music-hall-2019-08-20-8-pm/concert/4692875,14.0,115.0,99.0,81.0,College Street Music Hall,0,238 College Street,New Haven,CT,06510,77956
1267,2019-01-18T18:42:20,2019-08-21T19:00:00,False,4695762,0.646,0.614,Santana with The Doobie Brothers,https://seatgeek.com/santana-with-the-doobie-brothers-tickets/hartford-connecticut-xfinity-theatre-2019-08-21-7-pm/concert/4695762,189.0,216.0,122.0,42.0,Xfinity Theatre,0,61 Savitt Way,Hartford,CT,06120,3700
1268,2019-05-01T14:58:53,2019-08-21T19:30:00,False,4847239,0.781,0.776,Jonas Brothers with Bebe Rexha,https://seatgeek.com/jonas-brothers-with-bebe-rexha-tickets/uncasville-connecticut-mohegan-sun-arena-2019-08-21-7-30-pm/concert/4847239,291.0,490.0,331.0,173.0,Mohegan Sun Arena,0,1 Mohegan Sun Blvd,Uncasville,CT,06382,92
1269,2019-04-25T16:07:53,2019-08-21T20:00:00,False,4837983,0.528,0.442,The Zombies,https://seatgeek.com/the-zombies-tickets/ridgefield-connecticut-ridgefield-playhouse-2019-08-21-8-pm/concert/4837983,4.0,186.0,160.0,158.0,Ridgefield Playhouse,0,80 East Ridge Road,Ridgefield,CT,06877,957
1270,2019-07-04T16:09:34,2019-08-22T18:00:00,True,4921535,0.0,0.0,Will Evans & Friends,https://seatgeek.com/will-evans-and-friends-tickets/stonington-connecticut-saltwater-farms-vineyard-2019-08-22-6-pm/concert/4921535,,,,,Saltwater Farms Vineyard,0,349 Elm Street,Stonington,CT,06378,277927
1271,2019-07-24T16:01:40,2019-08-22T19:30:00,False,4936941,0.507,0.43,Nick Thomas (The Spill Canvas),https://seatgeek.com/nick-thomas-the-spill-canvas-tickets/hartford-connecticut-webster-theater-2019-08-22-7-30-pm/concert/4936941,,,,,Webster Theater,0,31 Webster Street,Hartford,CT,06114,628
1272,2019-04-23T16:06:18,2019-08-22T19:30:00,False,4834897,0.695,0.664,Nickelback with Fozzy,https://seatgeek.com/nickelback-with-fozzy-tickets/uncasville-connecticut-mohegan-sun-arena-2019-08-22-7-30-pm/concert/4834897,139.0,148.0,139.0,82.0,Mohegan Sun Arena,0,1 Mohegan Sun Blvd,Uncasville,CT,06382,92
1273,2019-05-16T16:06:35,2019-08-22T20:00:00,False,4867348,0.524,0.432,Donavon Frankenreiter,https://seatgeek.com/donavon-frankenreiter-tickets/norfolk-connecticut-infinity-hall-2019-08-22-8-pm/concert/4867348,,,,,Infinity Hall,0,20 Greenwoods Road West,Norfolk,CT,06058,841
1274,2019-04-23T16:06:04,2019-08-22T20:00:00,False,4834781,0.609,0.551,Jill Scott,https://seatgeek.com/jill-scott-tickets/mashantucket-connecticut-grand-theater-at-foxwoods-resort-casino-2019-08-22-8-pm/concert/4834781,45.0,126.0,118.0,77.0,Grand Theater at Foxwoods Resort & Casino,0,350 Trolley Line Blvd,Mashantucket,CT,06339,484
1275,2019-05-22T16:06:08,2019-08-22T20:00:00,True,4871911,0.522,0.429,Farruko,https://seatgeek.com/farruko-tickets/hartford-connecticut-webster-theater-2019-08-22-8-pm/concert/4871911,2.0,139.0,135.0,135.0,Webster Theater,0,31 Webster Street,Hartford,CT,06114,628
1276,2019-06-11T16:01:42,2019-08-22T21:00:00,False,4891618,0.0,0.0,Wild Yawp with daniprobably,https://seatgeek.com/wild-yawp-with-daniprobably-tickets/new-haven-connecticut-cafe-nine-2019-08-22-9-pm/concert/4891618,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1277,2019-07-04T16:10:02,2019-08-23T19:30:00,True,4921719,0.534,0.415,Lil Durk,https://seatgeek.com/lil-durk-tickets/hartford-connecticut-webster-theater-2019-08-23-7-30-pm/concert/4921719,,,,,Webster Theater,0,31 Webster Street,Hartford,CT,06114,628
1278,2019-04-16T16:07:21,2019-08-23T20:00:00,False,4820517,0.583,0.517,The Australian Pink Floyd Show,https://seatgeek.com/the-australian-pink-floyd-show-tickets/wallingford-connecticut-toyota-oakdale-theatre-2019-08-23-8-pm/concert/4820517,122.0,112.0,86.0,57.0,Toyota Oakdale Theatre,0,95 South Turnpike Rd.,Wallingford,CT,06492,1723
1279,2019-03-19T16:28:33,2019-08-23T20:00:00,False,4786478,0.0,0.0,Squeeze,https://seatgeek.com/squeeze-tickets/mashantucket-connecticut-fox-theater-at-foxwoods-resort-casino-4-2019-08-23-8-pm/concert/4786478,24.0,138.0,121.0,106.0,Fox Theater at Foxwoods Resort & Casino,0,601 Eddy St.,Mashantucket,CT,06365,422357
1280,2019-07-22T15:06:08,2019-08-24T16:00:00,False,4935164,0.0,0.0,Jazz Jam Session with George Baker Band,https://seatgeek.com/jazz-jam-session-with-george-baker-band-tickets/new-haven-connecticut-cafe-nine-2019-08-24-4-pm/concert/4935164,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1281,2019-04-16T16:07:21,2019-08-24T19:00:00,False,4820512,0.663,0.624,Brantley Gilbert with Michael Ray,https://seatgeek.com/brantley-gilbert-with-michael-ray-tickets/hartford-connecticut-xfinity-theatre-2019-08-24-7-pm/concert/4820512,218.0,126.0,99.0,39.0,Xfinity Theatre,0,61 Savitt Way,Hartford,CT,06120,3700
1282,2019-07-28T16:05:55,2019-08-24T19:30:00,False,4941675,0.0,0.0,Denny Laine Songs and Stories,https://seatgeek.com/denny-laine-songs-and-stories-tickets/norwalk-connecticut-wall-street-theater-2019-08-24-7-30-pm/concert/4941675,,,,,Wall Street Theater,0,71 Wall Street,Norwalk,CT,06850,143642
1283,2019-04-16T16:07:38,2019-08-24T19:30:00,False,4820641,0.651,0.617,Daughtry,https://seatgeek.com/daughtry-tickets/uncasville-connecticut-mohegan-sun-arena-2019-08-24-7-30-pm/concert/4820641,123.0,120.0,111.0,55.0,Mohegan Sun Arena,0,1 Mohegan Sun Blvd,Uncasville,CT,06382,92
1284,2019-06-26T16:09:13,2019-08-24T20:00:00,False,4909581,0.517,0.417,Nick Fradiani,https://seatgeek.com/nick-fradiani-tickets/new-haven-connecticut-college-street-music-hall-2019-08-24-8-pm/concert/4909581,10.0,85.0,71.0,58.0,College Street Music Hall,0,238 College Street,New Haven,CT,06510,77956
1285,2019-05-17T16:06:24,2019-08-24T20:00:00,False,4868415,0.492,0.497,The Weight,https://seatgeek.com/the-weight-tickets/norfolk-connecticut-infinity-hall-2019-08-24-8-pm/concert/4868415,10.0,111.0,101.0,93.0,Infinity Hall,0,20 Greenwoods Road West,Norfolk,CT,06058,841
1286,2019-06-01T16:04:46,2019-08-24T20:00:00,False,4881718,0.0,0.0,Mark Mulcahy with The Split Coils,https://seatgeek.com/mark-mulcahy-with-the-split-coils-tickets/hamden-connecticut-space-ballroom-2019-08-24-8-pm/concert/4881718,2.0,58.0,49.0,49.0,Space Ballroom,0,295 Treadwell Street,Hamden,CT,06514,145802
1287,2019-04-30T16:04:52,2019-08-25T16:00:00,False,4845861,0.0,0.0,Fiction,https://seatgeek.com/fiction-tickets/new-haven-connecticut-cafe-nine-2019-08-25-4-pm/concert/4845861,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1288,2019-05-07T16:08:36,2019-08-25T19:00:00,False,4857722,0.627,0.575,Lenny Kravitz,https://seatgeek.com/lenny-kravitz-tickets/mashantucket-connecticut-grand-theater-at-foxwoods-resort-casino-2019-08-25-7-pm/concert/4857722,84.0,170.0,152.0,80.0,Grand Theater at Foxwoods Resort & Casino,0,350 Trolley Line Blvd,Mashantucket,CT,06339,484
1289,2019-04-25T16:07:52,2019-08-25T20:00:00,False,4837982,0.544,0.469,Toad the Wet Sprocket,https://seatgeek.com/toad-the-wet-sprocket-tickets/ridgefield-connecticut-ridgefield-playhouse-2019-08-25-8-pm/concert/4837982,6.0,210.0,182.0,152.0,Ridgefield Playhouse,0,80 East Ridge Road,Ridgefield,CT,06877,957
1290,2019-05-30T16:09:22,2019-08-26T20:00:00,False,4878652,0.0,0.0,The Western Den with Minor Moon,https://seatgeek.com/the-western-den-with-minor-moon-tickets/new-haven-connecticut-cafe-nine-2019-08-26-8-pm/concert/4878652,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1291,2019-02-07T16:08:24,2019-08-27T20:00:00,False,4736852,0.486,0.415,King Gizzard & The Lizard Wizard with The Orb,https://seatgeek.com/king-gizzard-and-the-lizard-wizard-with-the-orb-tickets/new-haven-connecticut-college-street-music-hall-2019-08-27-8-pm/concert/4736852,28.0,78.0,71.0,57.0,College Street Music Hall,0,238 College Street,New Haven,CT,06510,77956
1292,2019-07-10T16:01:37,2019-08-27T21:00:00,True,4924645,0.0,0.0,I Love Tuesdays feat,https://seatgeek.com/i-love-tuesdays-feat-tickets/mashantucket-connecticut-shrine-nightclub-2019-08-27-9-pm/concert/4924645,,,,,Shrine Nightclub,0,240 Fox Tower Drive,Mashantucket,CT,06338,160084
1293,2019-07-30T16:05:38,2019-08-27T21:00:00,False,4945956,0.0,0.0,Strawberry Cheesesteak,https://seatgeek.com/strawberry-cheesesteak-tickets/new-haven-connecticut-cafe-nine-2019-08-27-9-pm/concert/4945956,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1294,2019-06-22T16:05:22,2019-08-28T20:00:00,True,4900412,0.0,0.0,Surfer Blood,https://seatgeek.com/surfer-blood-tickets/hamden-connecticut-the-space-2-2019-08-28-8-pm/concert/4900412,2.0,39.0,38.0,38.0,The Space,0,295 Treadwell Street,Hamden,CT,06514,44094
1295,2019-06-21T16:05:36,2019-08-29T18:30:00,True,4899416,0.0,0.0,Twiddle (21+),https://seatgeek.com/twiddle-21-tickets/branford-connecticut-stony-creek-brewery-2019-08-29-6-30-pm/concert/4899416,6.0,82.0,78.0,71.0,Stony Creek Brewery,0,5 Indian Neck Avenue,Branford,CT,06405,163547
1296,2019-01-19T16:11:00,2019-08-29T20:00:00,False,4697741,0.613,0.582,Brad Paisley with Chris Lake and Chris Lane,https://seatgeek.com/brad-paisley-with-chris-lake-and-chris-lane-tickets/hartford-connecticut-xfinity-theatre-2019-08-29-8-pm/concert/4697741,406.0,120.0,100.0,21.0,Xfinity Theatre,0,61 Savitt Way,Hartford,CT,06120,3700
1297,2019-08-07T16:05:39,2019-08-29T21:00:00,False,4954430,0.0,0.0,Ports of Spain,https://seatgeek.com/ports-of-spain-tickets/new-haven-connecticut-cafe-nine-2019-08-29-9-pm/concert/4954430,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1298,2019-06-21T16:05:36,2019-08-30T18:30:00,True,4899415,0.0,0.0,Twiddle (21+),https://seatgeek.com/twiddle-21-tickets/branford-connecticut-stony-creek-brewery-2019-08-30-6-30-pm/concert/4899415,6.0,82.0,77.0,71.0,Stony Creek Brewery,0,5 Indian Neck Avenue,Branford,CT,06405,163547
1299,2019-02-22T16:09:47,2019-08-30T19:30:00,False,4756973,0.753,0.778,Shawn Mendes with Alessia Cara,https://seatgeek.com/shawn-mendes-with-alessia-cara-tickets/uncasville-connecticut-mohegan-sun-arena-2019-08-30-7-30-pm/concert/4756973,151.0,249.0,200.0,136.0,Mohegan Sun Arena,0,1 Mohegan Sun Blvd,Uncasville,CT,06382,92
1300,2019-02-03T16:53:46,2019-08-30T20:00:00,False,4726163,0.505,0.446,Eli Young Band,https://seatgeek.com/eli-young-band-tickets/torrington-connecticut-warner-theatre-2019-08-30-8-pm/concert/4726163,2.0,204.0,179.0,179.0,Warner Theatre,0,68 Main Street,Torrington,CT,06790,710
1301,2019-06-07T16:04:07,2019-08-30T20:00:00,False,4888323,0.433,0.415,THE WLDLFE,https://seatgeek.com/the-wldlfe-tickets/hartford-connecticut-webster-theater-2019-08-30-8-pm/concert/4888323,4.0,102.0,40.0,35.0,Webster Theater,0,31 Webster Street,Hartford,CT,06114,628
1302,2019-05-14T16:06:42,2019-08-30T20:00:00,False,4864618,0.0,0.0,The SteelDrivers,https://seatgeek.com/the-steeldrivers-tickets/fairfield-connecticut-the-warehouse-31-2019-08-30-8-pm/concert/4864618,,,,,The Warehouse,0,70 Sanford Street,Fairfield,CT,06824,81735
1303,2019-08-08T16:02:43,2019-08-30T20:00:00,False,4955345,0.0,0.0,Richie Ramone with Tender Beats,https://seatgeek.com/richie-ramone-with-tender-beats-tickets/hamden-connecticut-space-ballroom-2019-08-30-8-pm/concert/4955345,,,,,Space Ballroom,0,295 Treadwell Street,Hamden,CT,06514,145802
1304,2019-03-19T16:31:30,2019-08-30T20:00:00,False,4787103,0.616,0.587,Brooks and Dunn,https://seatgeek.com/brooks-and-dunn-tickets/mashantucket-connecticut-grand-theater-at-foxwoods-resort-casino-2019-08-30-8-pm/concert/4787103,23.0,191.0,179.0,152.0,Grand Theater at Foxwoods Resort & Casino,0,350 Trolley Line Blvd,Mashantucket,CT,06339,484
1305,2019-07-22T15:06:07,2019-08-31T16:00:00,False,4935161,0.0,0.0,Jazz Jam Session,https://seatgeek.com/jazz-jam-session-tickets/new-haven-connecticut-cafe-nine-2019-08-31-4-pm/concert/4935161,,,,,Cafe Nine,0,250 State Street,New Haven,CT,06510,9460
1306,2019-02-22T16:09:47,2019-08-31T19:30:00,False,4756968,0.754,0.78,Shawn Mendes with Alessia Cara,https://seatgeek.com/shawn-mendes-with-alessia-cara-tickets/uncasville-connecticut-mohegan-sun-arena-2019-08-31-7-30-pm/concert/4756968,341.0,255.0,223.0,136.0,Mohegan Sun Arena,0,1 Mohegan Sun Blvd,Uncasville,CT,06382,92
1307,2018-12-03T15:55:18,2019-08-31T19:30:00,False,4655655,0.656,0.646,Hootie & The Blowfish with Barenaked Ladies,https://seatgeek.com/hootie-and-the-blowfish-with-barenaked-ladies-tickets/hartford-connecticut-xfinity-theatre-2019-08-31-7-30-pm/concert/4655655,10.0,155.0,77.0,48.0,Xfinity Theatre,0,61 Savitt Way,Hartford,CT,06120,3700
